sedol,country,marketclass,security,industry,weightchange,excessvolume,pricechangepercent
B018VB0,JAPAN,DMSC,MITSUBISHI NICHIYU FORK,Capital Goods,2.592864776,0.513763493,-0.010238908
2599197,INDIA,EM,HERO MOTOCORP,Automobiles & Components,2.59789878,-0.298415658,-0.001655629
B4L5089,SWEDEN,DMSC,REZIDOR HOTEL GROUP,Consumer Services,2.599012793,-0.302002564,0.004034582
2504072,CHINA,EMSC,ASIA CEMENT CHINA HLDGS,Materials,2.600998437,-0.049650233,-0.009497965
BPY40K2,RUSSIA,EMSC,MOSENERGO (RUB),Utilities,2.601540833,0.0169087,-0.00310559
B01Z7J1,TAIWAN,EM,NANYA TECHNOLOGY,Semiconductors & Semiconductor Equipment,2.603426971,-0.231523987,0.003884686
B1YWR85,CHINA,EMSC,HUABAO INTL HLDG,Materials,2.605056076,-0.349595541,0.005141388
2600088,INDIA,EM,ITC,Food Beverage & Tobacco,2.619126663,-0.030384527,0.004048583
2601218,INDIA,EMSC,ESSEL PROPACK,Materials,2.62082595,-0.217219379,0.003007303
B081VR8,CHINA,EMSC,VIVA CHINA HOLDINGS,Media,2.622429841,0.185726096,0.002328448
2861993,USA,DM,UNITED CONTINENTAL HLDGS,Transportation,2.623304735,0.008768106,0
2643168,PHILIPPINES,EM,ICTSI INTL CONTAINER,Transportation,2.629750381,0.054423773,-0.014018692
B7M66F1,THAILAND,EMSC,STP & I PUBLIC CO,Materials,2.630365027,-0.064431258,-0.014737991
BKM4S16,CHINA,EM,GUANGZHOU R&F PROP H,Real Estate,2.638328384,-0.350644109,0.015908806
2567655,USA,DMSC,CALPINE CORP,Utilities,2.638961194,-0.382427553,0.000238322
BYM0M65,INDIA,EMSC,JK CEMENTS,Materials,2.640676598,-0.235273424,-0.009411765
BZ0BLS2,INDIA,EMSC,BAJAJ CORP,Household & Personal Products,2.645329594,-0.287185444,0.008287293
2608985,CHINA,EMSC,361 DEGREES INTL,Consumer Durables & Apparel,2.64680387,-0.28473449,-0.009551098
2609717,INDIA,EMSC,SPICEJET,Transportation,2.648390375,0.026816205,0.001061947
B15RZR4,MEXICO,EM,GRP FINL SANTANDER B,Banks,2.653842299,-0.213555333,-0.007104796
BYY8C56,TURKEY,EMSC,AYGAZ,Utilities,2.654569319,-0.412920805,0.000555864
2609858,INDIA,EMSC,SHILPA MEDICARE,"Pharmaceuticals, Biotechnology & Life Sciences",2.655580419,1.083689578,0.039951574
BCZWJ63,USA,DM,DELTA AIR LINES,Transportation,2.659331916,-0.051772009,0.000147016
2613086,CHINA,EMSC,WENZHOU KANGNING HOSP H,Health Care Equipment & Services,2.661182852,-0.211822342,-0.011695906
BYNZF59,CHINA,EMSC,CHINA CITY RAILWAY TRANS,Software & Services,2.663912872,-0.384496381,0.023809524
BD3WG49,CHINA,EMSC,CGN NEW ENERGY HLDGS(CN),Utilities,2.671744201,0.653512851,0.044182622
B3CLS18,TAIWAN,EMSC,CHIPMOS TECHNOLOGIES,Semiconductors & Semiconductor Equipment,2.675466852,-0.010858904,0.021217391
2614153,CANADA,DMSC,SIRIUS XM CANADA A,Media,2.680252585,-0.177619147,0.013446215
2963372,INDIA,EM,SHREE CEMENT,Materials,2.680470863,0.553670992,0.056422569
2616977,INDIA,EMSC,J.K. LAKSHMI CEMENT,Materials,2.680798736,-0.036677344,0.009139375
2622220,CHINA,EMSC,SHANGHAI HAOHAI BIO H,"Pharmaceuticals, Biotechnology & Life Sciences",2.682256549,-0.207330133,-0.013484741
BYRH5B7,ISRAEL,DMSC,KENON HOLDINGS,Utilities,2.682736272,0.340548111,-0.035479632
BYQRG48,CHINA,EMSC,SHANGHAI FUDAN-ZHANGJI H,"Pharmaceuticals, Biotechnology & Life Sciences",2.686576434,-0.296530448,-0.007751938
B888DV3,INDIA,EMSC,BAYER CROPSCIENCE,Materials,2.687041115,-0.531568472,-0.00359125
2638625,CHINA,EM,CHINA EVERGRANDE GROUP,Real Estate,2.69245932,-0.280601668,-0.005684809
B1R2N51,SINGAPORE,DMSC,INDOFOOD AGRI RESOURCES,Food Beverage & Tobacco,2.69897043,0.337463217,0.004143646
2626103,CHINA,EM,SINOPEC ENG GROUP CO H,Capital Goods,2.709234128,0.366143934,-0.001055966
BJ35QL7,KOREA,EM,HANWHA LIFE INSURANCE,Insurance,2.709577957,0.231410335,0.006877579
2139731,INDONESIA,EMSC,SILOAM INTL HOSPITALS,Health Care Equipment & Services,2.710003315,0.089845091,-0.002330323
2645078,INDIA,EMSC,AARTI INDUSTRIES,Materials,2.710177908,0.57603208,-0.00495566
2626802,INDIA,EMSC,PC JEWELLER,Retailing,2.71220807,-0.309173952,0.002826189
B8W3QK4,USA,DMSC,SOUTHWESTERN ENERGY CO,Energy,2.714736601,-0.243503838,-0.00621118
BWWCK85,ISRAEL,DMSC,SHAPIR ENGINEERING & IND,Capital Goods,2.715558611,-0.174186797,0.009995835
B7F8P79,INDIA,EMSC,CHENNAI PETROLEUM CORP,Energy,2.715586356,-0.508321285,-0.013897281
2626125,INDIA,EMSC,VARDHMAN TEXTILES,Consumer Durables & Apparel,2.718533718,-0.216076097,0.00345469
BYSPYB3,TURKEY,EMSC,ANADOLU CAM SANAYII,Materials,2.718717286,0.370792355,0.010328608
2986153,MALAYSIA,EMSC,SUNWAY,Real Estate,2.720517039,0.650589725,0.003831418
B82C9Z7,CHINA,EMSC,FANTASIA HLDGS GROUP CO,Real Estate,2.721640638,-0.23479143,-0.016865079
2490847,CHINA,EM,AUTOHOME ADR,Software & Services,2.723001747,-0.366589446,0.000359066
2771133,KOREA,EMSC,KOREA DISTRICT HEATING,Utilities,2.72632624,-0.286375239,-0.00877193
2415936,SWITZERLAND,DMSC,BKW,Utilities,2.72774113,-0.428659494,-0.002747253
2564797,ITALY,DMSC,ACEA,Utilities,2.728568282,-0.113831388,0.011941848
2627850,CHINA,EMSC,LIANHUA SUPERMARKET H,Food & Staples Retailing,2.730919378,-0.223464953,0.00952381
2624464,INDIA,EM,ACC,Materials,2.732749291,0.238701989,-0.015226494
2626459,INDIA,EMSC,V GUARD INDUSTRIES,Capital Goods,2.733747631,-0.170897723,-0.011533052
2617486,TURKEY,EM,KOC HOLDING,Capital Goods,2.734685006,-0.298449023,0
2632650,THAILAND,EMSC,GROUP LEASE,Diversified Financials,2.735478121,-0.029081188,-0.029959718
B03W0P7,RUSSIA,EM,PHOSAGRO GDR,Materials,2.737219554,-0.193783655,0.001283697
BSLWDN4,INDIA,EM,BHARTI AIRTEL,Telecommunication Services,2.739877298,0.005634448,-0.039548023
2454445,HONG KONG,DM,CHEUNG KONG INFRA HLDGS,Utilities,2.740400481,0.085331701,0.045215563
2196190,GERMANY,DMSC,WUESTENROT & WUERTTEMBER,Insurance,2.74947183,0.242362784,-0.005313765
2630085,INDIA,EMSC,DILIP BUILDCON,Capital Goods,2.759669352,-0.36367856,0.005720642
2598246,INDIA,EMSC,TV18 BROADCAST,Media,2.761132148,0.317195566,0.029972752
B3TMC78,PAKISTAN,EM,HABIB BANK,Banks,2.762372802,-0.036641378,0.010089686
B0B0WZ7,INDIA,EMSC,NAVKAR,Transportation,2.767123735,-0.419419619,-0.01381509
2688363,CHINA,EMSC,CENTRAL CHINA REAL EST,Real Estate,2.772346881,-0.021244326,-0.011778563
2447285,USA,DMSC,LIONS GATE ENTMT A,Media,2.780407405,0.069004951,-0.002724796
2623911,CHINA,EM,JIANGXI COPPER CO H,Materials,2.786822458,0.386549294,-0.001148897
B0C8R66,CHINA,EM,BANK OF CHINA H,Banks,2.787519808,-0.470999096,0.003025719
BS7K7C9,USA,DMSC,COTIVITI HOLDINGS,Health Care Equipment & Services,2.789313403,0.859723671,-0.03056338
BMHT4M3,INDIA,EMSC,GODFREY PHILLIPS INDIA,Food Beverage & Tobacco,2.796191232,0.059161953,-0.001509434
2630513,HONG KONG,DM,MTR CORP,Transportation,2.7992342,-0.3140204,0.004796163
BH2R795,CHINA,EMSC,SHENZHEN EXPRESSWAY H,Transportation,2.801549346,-0.288709654,-0.006149116
BT6T3N7,INDIA,EMSC,GODREJ PROPERTIES,Real Estate,2.801617638,0.091957754,-0.020852018
BRJ9GW0,INDIA,EMSC,COROMANDEL INTERNATIONAL,Materials,2.804160195,-0.426201054,-0.001241465
B1GZ005,BRAZIL,EMSC,BR PROPERTIES ON,Real Estate,2.805820747,-0.131892911,0.008393956
BRWZXS0,USA,DMSC,PARTY CITY HOLDCO,Retailing,2.805825243,0.148916518,0.001049318
B01LWM7,CHILE,EM,EMBOTELLADORA PREF B,Food Beverage & Tobacco,2.808137742,-0.407522877,0
BLRLR12,KOREA,EMSC,HANKOOK TIRE WORLDWIDE,Diversified Financials,2.813476322,-0.164958874,-0.001162791
2632003,INDIA,EMSC,ASAHI INDIA GLASS,Automobiles & Components,2.814561866,0.450873289,0
B4LHRV7,USA,DMSC,SPEEDWAY MOTORSPORTS,Consumer Services,2.815402704,0.436483416,-0.019969278
B01CGF1,FRANCE,DMSC,GROUPE CRIT,Commercial & Professional Services,2.819613308,-0.163843197,-0.003255724
2636878,INDIA,EMSC,GUJARAT MINERAL DEV CORP,Energy,2.82093623,-0.166852787,-0.013333333
B1L7CP5,MALAYSIA,EMSC,HONG LEONG INDUSTRIES,Capital Goods,2.822087067,-0.395804619,-0.003363229
BD20XX2,UNITED KINGDOM,DMSC,VEDANTA RESOURCES,Materials,2.822811467,-0.131702783,0.006864989
BWC6PW6,CHINA,EMSC,CHINA HIGH SPEED TRANSM,Capital Goods,2.826832943,-0.10665186,-0.006987259
2949758,INDONESIA,EMSC,TB BATUBARA BUKIT ASAM,Energy,2.828602638,0.403248607,-0.0321489
BNGY4Q0,INDIA,EMSC,ORIENT CEMENT,Materials,2.832981951,-0.550992383,-0.010315186
2438126,TURKEY,EMSC,YAZICILAR HOLDING,Capital Goods,2.833173169,0.107584014,-0.009779951
BYR4L43,INDIA,EMSC,JM FINANCIAL,Diversified Financials,2.838890316,2.98051541,-0.30925453
BGDW5G5,POLAND,EM,BK HANDLOWY W WARSZAWIE,Banks,2.839847433,-0.251527738,-0.00952381
2620558,USA,DM,AMERICAN AIRLINES GROUP,Transportation,2.840339088,0.133545992,0.030630631
BFG3KF2,INDIA,EMSC,GRUH FINANCE,Banks,2.841683694,0.080874872,-0.012195122
2641838,MALAYSIA,EM,MAXIS BHD,Telecommunication Services,2.843987422,0.38797893,-0.023592855
B8NB2R6,KOREA,EMSC,DAEWOONG CORP,"Pharmaceuticals, Biotechnology & Life Sciences",2.84572481,-0.433275915,-0.008433735
BYZBSK1,FRANCE,DMSC,FFP,Diversified Financials,2.846658529,0.426557467,0.002465078
B523Z73,MALAYSIA,EM,YTL POWER INTL,Utilities,2.848925333,-0.13316812,0.003259452
2649586,TURKEY,EMSC,KOZA ALTIN ISLETMELERI,Materials,2.850525954,-0.198012734,0.000816993
B03PGL4,GERMANY,DMSC,DIEBOLD NIXDORF,Technology Hardware & Equipment,2.8508458,-0.273560673,0.009120521
BD8S5H8,INDIA,EM,NESTLE INDIA,Food Beverage & Tobacco,2.856728842,0.438989204,0.00591716
2637741,MALAYSIA,EM,MISC BHD,Transportation,2.857143378,-0.253364648,-0.0403125
BYSS4X4,KOREA,EMSC,DAEKYO CO,Consumer Services,2.860780539,-0.218745877,0.004
BMH0MV1,BRAZIL,EM,PETROBRAS ON,Energy,2.863742205,0.17395382,0.001820388
2212922,INDIA,EMSC,JK TYRE & INDUSTRIES,Automobiles & Components,2.864238363,-0.310139032,-0.009253547
BWG0966,CHINA,EMSC,DA MING INTERNATIONAL,Materials,2.865032342,-0.125068804,-0.016018307
BWG0977,JAPAN,DM,ACOM CO,Diversified Financials,2.866111664,-0.207416513,-0.008403361
2616870,CHINA,EMSC,BIOSTIME INTERNATIONAL,Food Beverage & Tobacco,2.866884726,-0.380728025,0.006233957
BYQBFT8,CHINA,EMSC,BEIJING PROPERTIES HLDGS,Real Estate,2.868161923,2.221638706,0.028114664
2620398,CHINA,EMSC,CHINA MODERN DAIRY HLDGS,Food Beverage & Tobacco,2.868979716,0.247985079,0.029673591
B00GJC2,INDIA,EMSC,KANSAI NEROLAC PAINTS,Materials,2.869450994,0.073363677,-0.004378981
2072126,USA,DMSC,LIBERTY LILAC A,Media,2.871729777,-0.437568436,-0.009038413
2637785,USA,DMSC,LIBERTY LILAC C,Media,2.871729777,1.458694667,-0.000722407
B0J2NW9,CHINA,EM,CHONGQING RURAL COMM H,Banks,2.872764946,0.104702506,-0.042863456
B64R5J2,THAILAND,EMSC,GLOBAL POWER SYNERGY,Utilities,2.872808906,0.304548487,0.006185567
2655583,KOREA,EMSC,YONWOO,Materials,2.873808933,0.083884877,-0.008540057
2125901,SPAIN,DMSC,MELIA HOTELS INTL,Consumer Services,2.87581411,-0.312522055,0.007604563
B01W5C1,INDIA,EMSC,MAHINDRA HLDYS & RESORTS,Consumer Services,2.881896474,-0.052511232,0
B14PL71,INDIA,EMSC,PNC INFRATECH,Capital Goods,2.885948422,-0.575353816,-0.042471042
2655981,TAIWAN,EMSC,MOMO.COM,Retailing,2.888213173,0.574988713,0.007889546
B87LKR8,INDIA,EMSC,GE T&D INDIA,Capital Goods,2.88994853,-0.125093242,0.005376344
2724472,MALAYSIA,EMSC,MALAYSIA BUILDING SOCIET,Banks,2.891447161,0.204549151,0.010362694
2656423,USA,DM,LIBERTY SIRIUSXM A,Media,2.893463436,-0.138922271,-0.002011173
2658441,JAPAN,DMSC,UNIVERSAL ENTMT CORP,Consumer Durables & Apparel,2.89527195,0.299628879,-0.006289308
2659109,USA,DMSC,HAWAIIAN HOLDINGS,Transportation,2.89632539,-0.254590188,0.011247444
2658526,INDONESIA,EMSC,WIJAYA KARYA BETON,Materials,2.899191038,-0.151061741,-0.012786003
BZ22B38,THAILAND,EM,BANGKOK DUSIT MED. SVCS,Health Care Equipment & Services,2.906925722,0.344451265,0.001216545
BQVC8B3,GERMANY,DMSC,HORNBACH BAUMARKT,Retailing,2.907332283,0.667441278,0.007215007
B0FPH75,KOREA,EMSC,SSANGYONG CEMENT LTD,Materials,2.907692904,0.284884173,-0.00374288
2043274,USA,DM,SOUTHWEST AIRLINES CO,Transportation,2.909039232,0.523555155,-0.008233059
2232652,HONG KONG,DMSC,SUN HUNG KAI & CO,Diversified Financials,2.909066224,-0.143032831,-0.022408964
B4NB858,TAIWAN,EMSC,PHARMALLY INTL HLDG,"Pharmaceuticals, Biotechnology & Life Sciences",2.909077954,-0.33026285,-0.000661376
2789523,MEXICO,EMSC,ELEMENTIA,Capital Goods,2.909182738,-0.106526698,-0.016029593
2494720,INDIA,EMSC,MAHINDRA CIE AUTOMOTIVE,Automobiles & Components,2.909547437,-0.302012537,0.011695906
2658720,TAIWAN,EMSC,WAN HAI LINES,Transportation,2.909619752,-0.022278335,0.001720512
BTC3270,KOREA,EMSC,SPC SAMLIP,Food Beverage & Tobacco,2.910689072,0.092582191,-0.002816901
2583576,INDIA,EM,GAIL INDIA,Utilities,2.911217645,-0.231022256,-0.007055805
BC9SJN4,MEXICO,EM,GRUPO LALA B,Food Beverage & Tobacco,2.912405795,0.002229414,-0.04398827
BJ0KXV4,INDIA,EMSC,JAGRAN PRAKASHAN PVT,Media,2.916283769,-0.122967338,0.002554278
2659615,SOUTH AFRICA,EM,VODACOM GROUP,Telecommunication Services,2.918099144,-0.260845278,-0.002683363
B1GN3G6,USA,DMSC,PATHEON,"Pharmaceuticals, Biotechnology & Life Sciences",2.918601688,0.307689239,0.003829322
BYSZB89,INDIA,EMSC,CAN FIN HOMES,Banks,2.919390251,-0.447075896,-0.015277172
BCRWZD0,INDIA,EMSC,MONSANTO INDIA,Materials,2.920632062,-0.670948215,-0.025751073
2115902,PHILIPPINES,EM,GLOBE TELECOM,Telecommunication Services,2.922475143,0.230068828,-0.022292994
BLNMST4,KOREA,EM,SAMSUNG BIOLOGICS,"Pharmaceuticals, Biotechnology & Life Sciences",2.924402103,-0.211376529,0.004672897
2318790,MALAYSIA,EM,HAP SENG CONSOLIDATED,Capital Goods,2.925636538,-0.065647147,-0.003306878
B19FR01,CHINA,EMSC,DAZHONG TRANSPORTATION B,Transportation,2.926056734,0.187169006,0.005128205
BVGC686,SINGAPORE,DM,JARDINE CYCLE & CARRIAGE,Retailing,2.926352968,0.050581466,0.01164295
B7D67L3,INDIA,EM,WIPRO,Software & Services,2.926439502,-0.109991732,-0.05033557
B3SLD95,INDIA,EMSC,TVS MOTOR CO,Automobiles & Components,2.928074277,-0.255055076,0.003030303
B03L311,PHILIPPINES,EMSC,ABS-CBN HOLDINGS A PDR,Media,2.931336253,0.082515254,0.000336134
2644547,INDIA,EMSC,SHARDA CROPCHEM,Materials,2.931670739,-0.633092627,-0.015126448
2663520,INDIA,EMSC,KPR MILL,Consumer Durables & Apparel,2.933310056,-0.020328227,-0.022607618
2111579,INDIA,EMSC,FINOLEX INDUSTRIES,Materials,2.933534423,-0.418750501,-0.000378692
BPVNJF0,USA,DMSC,ALARM.COM HOLDINGS,Software & Services,2.938137952,-0.343104453,0.012396694
2664103,TURKEY,EMSC,GUBRE FABRIKALARI TAS,Materials,2.941334375,-0.204149857,0.006297229
BSP6611,JAPAN,DMSC,LIFE CORP,Food & Staples Retailing,2.942634292,0.033876658,0.016007114
B7N0T64,CHINA,EMSC,CHANGYOU COM ADR,Software & Services,2.946274446,-0.742977387,0.007874016
2855930,QATAR,EM,OOREDOO,Telecommunication Services,2.947397783,-0.000576216,0
2665128,KOREA,EMSC,ITS SKIN,Household & Personal Products,2.948415463,0.04933057,0.001256281
B1FW7Q2,INDIA,EMSC,KEC INTERNATIONAL,Capital Goods,2.950598877,-0.034746389,0.023789992
2662862,INDIA,EMSC,STERLITE TECHNOLOGIES,Technology Hardware & Equipment,2.950994404,-0.246669429,-0.008347979
2665300,TAIWAN,EMSC,TTET UNION CORPORATION,Food Beverage & Tobacco,2.951654705,-0.280352018,-0.002042711
B4N8MH9,TURKEY,EM,TOFAS TURK OTOMOBIL FAB.,Automobiles & Components,2.953408593,-0.303283204,-0.046242775
2433972,MEXICO,EMSC,MINERA FRISCO,Materials,2.953700906,-0.153569088,-0.008421053
2767217,INDIA,EMSC,FUTURE RETAIL (NEW),Retailing,2.956234669,-0.37945733,-0.004392387
B3X26D8,MALAYSIA,EMSC,PAVILION REIT,Real Estate,2.957166106,-0.417776032,-0.022026432
2619772,INDIA,EMSC,ASTRAL POLY TECHNIK,Capital Goods,2.957473659,0.062204308,-0.001070205
B62N8L5,CANADA,DMSC,MAGELLAN AEROSPACE CORP,Capital Goods,2.958692256,0.343403824,-0.006696429
2063034,CHINA,EM,COUNTRY GARDEN HLDGS,Real Estate,2.962519934,-0.309059543,9.54016E-05
2696117,JAPAN,DMSC,OBIC BUSINESS CONSULTANT,Software & Services,2.967062063,-0.063515208,0.011296598
BJH08C3,QATAR,EM,QATAR ISLAMIC BANK,Banks,2.971921147,0.154571904,0.023186683
BSL7HC6,JAPAN,DMSC,KOBE BUSSAN CO,Food & Staples Retailing,2.972469328,0.130308332,0.001949318
BSDHYJ0,INDIA,EMSC,GE POWER INDIA,Capital Goods,2.974503727,0.080103254,-0.004962779
2671318,USA,DMSC,DUN & BRADSTREET CORP,Commercial & Professional Services,2.9790154,-0.592572593,0.01392548
2671307,USA,DMSC,SKYWEST,Transportation,2.979370657,-0.078713958,0.018072289
2673251,CHINA,EMSC,SHENZHEN CHIWAN PETRO B,Transportation,2.981839266,-0.237522937,0.004272655
B1LJ7C3,CHINA,EMSC,TIAN SHAN DEVELOPMENT,Real Estate,2.982273864,0.00933667,-0.003433476
2671363,SWEDEN,DMSC,ACADEMEDIA AB,Consumer Services,2.984938984,-0.074459161,0.017832647
2671460,BRAZIL,EM,ENGIE BRASIL ON,Utilities,2.985312441,-0.470684164,-0.035714286
BDCVWT4,CHINA,EM,SIHUAN PHARMA HLDGS,"Pharmaceuticals, Biotechnology & Life Sciences",2.986762454,0.503893283,0.007070707
BWTVWC3,MEXICO,EM,COCA-COLA FEMSA L,Food Beverage & Tobacco,2.988405507,-0.31213997,0
BYYGK01,HONG KONG,DMSC,CHONG HING BANK,Banks,2.989912817,0.091190475,0.001731602
2673154,INDIA,EMSC,DHANUKA AGRITECH,Materials,2.990135237,-0.310065142,0.010687023
BD4R4G1,INDIA,EM,BOSCH,Automobiles & Components,2.992975698,-0.140327861,-0.004413063
2672537,THAILAND,EMSC,SIAM GLOBAL HOUSE PCL,Retailing,2.995529216,0.143464293,0.004239284
BL95MY0,INDIA,EMSC,PTC INDIA FINANCIAL SVCS,Diversified Financials,2.99791659,-0.348584536,-0.00968523
BKM4N88,INDIA,EMSC,ATUL,Materials,2.997996127,-0.208761887,0.001924722
B7F4TJ7,USA,DMSC,TFS FINANCIAL,Banks,2.999830195,0.230804392,-0.002581311
2157175,CHINA,EM,CHINA UNICOM,Telecommunication Services,3.001113083,0.085068503,-0.002295333
B89M5F2,USA,DMSC,CENTENNIAL RESOURCE A,Energy,3.004549714,-0.021300288,-0.021670607
2782425,CHINA,EM,CHINA LIFE INSURANCE H,Insurance,3.005239965,-0.083362882,-0.004901961
2706704,MEXICO,EM,GRUPO CARSO,Capital Goods,3.007726087,0.19099227,0
BYP4ZG5,INDIA,EMSC,OBEROI REALTY,Real Estate,3.008070992,-0.179522343,0.014861996
2307732,CHINA,EMSC,DIFFER GROUP HOLDING,Diversified Financials,3.008822357,0.227473622,-0.002625533
B4XBDV9,CHINA,EM,LONGFOR PROPERTIES CO,Real Estate,3.009258156,-0.06544532,0.005855563
2675860,KOREA,EMSC,TONGYANG LIFE INSURANCE,Insurance,3.012375472,-0.013237519,0.016521739
2682105,INDIA,EMSC,SRF,Consumer Durables & Apparel,3.018911945,-0.27399084,-0.016284987
2680303,CHILE,EM,BANCO DE CHILE,Banks,3.018943177,0.191125764,-0.002123142
2680767,INDIA,EMSC,RAMCO CEMENTS (THE),Materials,3.020514793,0.180488934,0.017110266
B3V8JL7,PHILIPPINES,EMSC,PREMIUM LEISURE,Consumer Services,3.020833205,-0.069127205,-0.002277904
2943523,INDIA,EMSC,L AND T FINANCE HOLDINGS,Diversified Financials,3.023463818,0.078351013,0.001182033
BZ0V201,CHINA,EM,TSINGTAO BREWERY H,Food Beverage & Tobacco,3.023985084,-0.165002286,-0.016617211
BYMT0F7,INDIA,EMSC,JOHNSON CNTRLS HITACHI,Consumer Durables & Apparel,3.025299401,0.558818578,0.001956947
2679419,KOREA,EMSC,LOEN ENTERTAINMENT,Media,3.027930564,0.009604656,-0.006241787
2442547,CHINA,EMSC,TEXHONG TEXTILE GROUP,Consumer Durables & Apparel,3.033466757,-0.156233489,0.004069767
BYVYD43,UNITED ARAB EMIRATES,EM,DUBAI ISLAMIC BANK,Banks,3.034254423,-0.016770425,-0.003521127
2305844,INDIA,EM,POWER FINANCE CORP,Diversified Financials,3.035673327,-0.254727704,0.00158831
2143099,QATAR,EM,QATAR ELECT & WATER CO,Utilities,3.038425534,0.537942732,0.000855676
B17V2N9,INDIA,EMSC,EXIDE INDUSTRIES,Automobiles & Components,3.041268526,-0.268727225,0.013274336
B23CN96,KOREA,EM,LG UPLUS,Telecommunication Services,3.042804921,-0.110104222,-0.01002004
B05JV20,THAILAND,EMSC,BANGCHAK CORPORATION,Energy,3.043668122,-0.025337534,-0.005912786
2684413,INDIA,EMSC,CENTURY TEXTILES & IND,Materials,3.043784738,0.888929161,-0.026258206
BL95N25,JAPAN,DMSC,ORIENT CORP,Diversified Financials,3.044141576,0.739311516,0.015850144
2687315,USA,DMSC,LIBERTY FORMULA ONE C,Media,3.044159226,0.070970724,-0.004950495
BC9S149,KOREA,EMSC,PULMUONE,Food Beverage & Tobacco,3.048850907,0.002746653,0.006432459
2326737,INDIA,EMSC,ALLAHABAD BANK,Banks,3.04962584,0.700127342,-0.012084592
B3M3278,CHINA,EMSC,WISON ENGINEERING SVCS,Energy,3.059566944,0.282102089,0.000472144
2688266,FRANCE,DM,HERMES INTERNATIONAL,Consumer Durables & Apparel,3.063715762,-0.367317334,-0.04206501
BDCTLY6,SWEDEN,DMSC,ARCAM,Capital Goods,3.064017986,-0.072074592,0.004615385
2675097,INDIA,EMSC,THERMAX,Capital Goods,3.064365781,0.019331329,-0.004962779
B94DGV0,INDIA,EMSC,GREENPLY INDUSTRIES,Materials,3.066456767,3.460278298,0.027370157
2227089,GERMANY,DM,MAN STAMM,Capital Goods,3.069399642,-0.443663223,-0.001702128
2690506,INDIA,EMSC,CERA SANITARYWARE,Capital Goods,3.070003837,-0.489568917,-0.0132714
BYNWB63,SWITZERLAND,DMSC,INVESTIS HOLDING,Real Estate,3.071638975,-0.208471067,0.002073076
BYSFJV8,INDONESIA,EMSC,BANK PEMBANGUNAN DAERAH,Banks,3.072008369,-0.096564462,0.015806602
2692030,INDIA,EMSC,AEGIS LOGISTICS,Energy,3.075053944,0.712559566,0.001514005
BJ62YZ5,INDIA,EMSC,KALPATARU PWR TRANSM,Capital Goods,3.075981476,-0.174316943,-0.00952381
2692160,INDIA,EMSC,INDO COUNT INDUSTRIES,Consumer Durables & Apparel,3.076511722,-0.148643152,-0.001536688
2508386,SPAIN,DMSC,ZARDOYA OTIS,Capital Goods,3.082594728,-0.557300419,0.005405405
B99KCV8,INDONESIA,EMSC,SEMEN BATURAJA PT,Materials,3.084678871,-0.312225382,-0.009090909
2707826,CHINA,EMSC,GOLDEN EAGLE RETAIL GRP,Retailing,3.085512871,-0.012675526,0.011826544
2624561,SWEDEN,DMSC,SSAB A,Materials,3.08613875,0.159792125,-0.006386376
2781585,MALAYSIA,EMSC,GAS MALAYSIA,Utilities,3.08668133,-0.197073827,-0.000671085
B86QM90,INDIA,EMSC,VINATI ORGANICS,Materials,3.086995038,-0.0166702,-0.007205765
B125XQ6,INDIA,EMSC,HIMATSINGKA SEIDE,Consumer Durables & Apparel,3.087755371,-0.086094273,0.007019783
B93PNR2,INDIA,EM,TATA CONSULTANCY,Software & Services,3.087946773,-0.331380317,0.023326854
B6T0518,HONG KONG,DMSC,MICROPORT SCI (HK),Health Care Equipment & Services,3.088579559,0.0694977,0.004752376
BF49P79,CANADA,DMSC,FIRST NATIONAL FINANCIAL,Banks,3.092379576,0.949353793,0.059907834
B0XXJN1,USA,DMSC,EDGEWELL PERSONAL CARE,Household & Personal Products,3.092829029,0.303736447,0.025784753
2697422,THAILAND,EMSC,VGI GLOBAL MEDIA PCL,Media,3.093589951,-0.434790174,0.008575804
2133045,HONG KONG,DM,MGM CHINA HOLDINGS,Consumer Services,3.094521647,-0.06542262,0.000747384
BSHZ3P9,USA,DMSC,ONEBEACON INSURANCE A,Insurance,3.095838557,0.189971124,-0.033333333
BSHZ3V5,KOREA,EMSC,HAITAI CONFECTIONERY,Food Beverage & Tobacco,3.096711415,-0.290430953,0.005567154
2763602,CHINA,EM,JIANGSU EXPRESSWAY CO H,Transportation,3.099081727,-0.414953355,0.000200401
BDZDRC5,INDIA,EMSC,ASHOKA BUILDCON,Capital Goods,3.100416785,-0.209331582,-0.004900548
B0650P3,CANADA,DMSC,CHOICE PROPERTIES REIT,Real Estate,3.104041696,0.78900924,0.009821608
2092942,HONG KONG,DMSC,GOOD RESOURCES HOLDINGS,Diversified Financials,3.106598512,-0.316237366,-0.000566251
B50K3X8,GERMANY,DM,TELEFONICA DEUTSCHLAND,Telecommunication Services,3.110231287,-0.280188967,0.002081888
B1GC200,USA,DM,CONTINENTAL RESOURCES,Energy,3.11171364,-0.065053609,-0.00812313
2486578,INDIA,EM,BAJAJ FINSERV,Insurance,3.111831529,-0.255120586,-0.000670803
2612737,INDIA,EMSC,J.B. CHEMICALS & PHARMA,"Pharmaceuticals, Biotechnology & Life Sciences",3.112596563,-0.386817903,0.006762468
